Soil	Soil_ID	Unit	Expected_pH	NO3_mM	Chloramphenicol	Time_point
Soil5	Soil5_CE201	-23	6.92	1.519734856	CHL	Soil5_T6
Soil5	Soil5_CE201	-19	6.47	1.509695229	CHL	Soil5_T6
Soil5	Soil5_CE201	-15	6.02	1.575894647	CHL	Soil5_T6
Soil5	Soil5_CE201	-12	5.57	1.520987866	CHL	Soil5_T6
Soil5	Soil5_CE201	-9	5.12	1.569250613	CHL	Soil5_T6
Soil5	Soil5_CE201	-5	4.67	1.568521553	CHL	Soil5_T6
Soil5	Soil5_CE201	7	3.77	1.666627816	CHL	Soil5_T6
Soil5	Soil5_CE201	20	3.32	1.729105036	CHL	Soil5_T6
Soil5	Soil5_CE201	0	4.22	1.663906266	CHL	Soil5_T6
Soil5	Soil5_CE201	0	4.22	1.705690446	CHL	Soil5_T6
Soil5	Soil5_CE201	0	4.22	1.661699377	CHL	Soil5_T6
Soil5	Soil5_CE201	-100	8.72	0	None	Soil5_T7
Soil5	Soil5_CE201	-55	8.27	0	None	Soil5_T7
Soil5	Soil5_CE201	-35	7.82	0	None	Soil5_T7
Soil5	Soil5_CE201	-28	7.37	0.2240262338	None	Soil5_T7
Soil5	Soil5_CE201	-23	6.92	0.4055477606	None	Soil5_T7
Soil5	Soil5_CE201	-19	6.47	0.7011563522	None	Soil5_T7
Soil5	Soil5_CE201	-15	6.02	0.6045584878	None	Soil5_T7
Soil5	Soil5_CE201	-12	5.57	0.8937558293	None	Soil5_T7
Soil5	Soil5_CE201	-9	5.12	1.09861492	None	Soil5_T7
Soil5	Soil5_CE201	-5	4.67	1.19313309	None	Soil5_T7
Soil5	Soil5_CE201	7	3.77	1.291284748	None	Soil5_T7
Soil5	Soil5_CE201	20	3.32	1.843999511	None	Soil5_T7
Soil5	Soil5_CE201	-100	8.72	0	None	Soil5_T7
Soil5	Soil5_CE201	-55	8.27	0	None	Soil5_T7
Soil5	Soil5_CE201	-35	7.82	0	None	Soil5_T7
Soil5	Soil5_CE201	-28	7.37	0.1604726424	None	Soil5_T7
Soil5	Soil5_CE201	-23	6.92	0.7271420257	None	Soil5_T7
Soil5	Soil5_CE201	-19	6.47	0.7770044372	None	Soil5_T7
Soil5	Soil5_CE201	-15	6.02	0.779367086	None	Soil5_T7
Soil5	Soil5_CE201	-12	5.57	0.7970935614	None	Soil5_T7
Soil5	Soil5_CE201	-9	5.12	1.116611188	None	Soil5_T7
Soil5	Soil5_CE201	-5	4.67	1.163805406	None	Soil5_T7
Soil5	Soil5_CE201	7	3.77	1.323727681	None	Soil5_T7
Soil5	Soil5_CE201	20	3.32	1.787534126	None	Soil5_T7
Soil5	Soil5_CE201	-100	8.72	0	None	Soil5_T7
Soil5	Soil5_CE201	-55	8.27	0	None	Soil5_T7
Soil5	Soil5_CE201	-35	7.82	0	None	Soil5_T7
Soil5	Soil5_CE201	-28	7.37	0.1726195301	None	Soil5_T7
Soil5	Soil5_CE201	-23	6.92	0.7327938415	None	Soil5_T7
Soil5	Soil5_CE201	-19	6.47	0.7971926962	None	Soil5_T7
Soil5	Soil5_CE201	-15	6.02	0.4912351928	None	Soil5_T7
Soil5	Soil5_CE201	-12	5.57	0.8685417331	None	Soil5_T7
Soil5	Soil5_CE201	-9	5.12	1.085704586	None	Soil5_T7
Soil5	Soil5_CE201	-5	4.67	1.239872823	None	Soil5_T7
Soil5	Soil5_CE201	7	3.77	1.285628853	None	Soil5_T7
Soil5	Soil5_CE201	20	3.32	1.669048616	None	Soil5_T7
Soil5	Soil5_CE201	0	4.22	1.19276925	None	Soil5_T7
Soil5	Soil5_CE201	0	4.22	1.306856187	None	Soil5_T7
Soil5	Soil5_CE201	0	4.22	1.278375209	None	Soil5_T7
Soil5	Soil5_CE201	-100	8.72	1.71661855	CHL	Soil5_T7
Soil5	Soil5_CE201	-55	8.27	1.623817113	CHL	Soil5_T7
Soil5	Soil5_CE201	-35	7.82	1.436867609	CHL	Soil5_T7
Soil5	Soil5_CE201	-28	7.37	1.383217082	CHL	Soil5_T7
Soil5	Soil5_CE201	-23	6.92	1.439513652	CHL	Soil5_T7
Soil5	Soil5_CE201	-19	6.47	1.414074243	CHL	Soil5_T7
Soil5	Soil5_CE201	-15	6.02	1.369179215	CHL	Soil5_T7
Soil5	Soil5_CE201	-12	5.57	1.419061057	CHL	Soil5_T7
Soil5	Soil5_CE201	-9	5.12	1.399822545	CHL	Soil5_T7
Soil5	Soil5_CE201	-5	4.67	1.45007514	CHL	Soil5_T7
Soil5	Soil5_CE201	7	3.77	1.617465756	CHL	Soil5_T7
Soil5	Soil5_CE201	20	3.32	1.759142552	CHL	Soil5_T7
Soil5	Soil5_CE201	-100	8.72	1.709374471	CHL	Soil5_T7
Soil5	Soil5_CE201	-55	8.27	1.551612397	CHL	Soil5_T7
Soil5	Soil5_CE201	-35	7.82	1.459197858	CHL	Soil5_T7
Soil5	Soil5_CE201	-28	7.37	1.393748497	CHL	Soil5_T7
Soil5	Soil5_CE201	-23	6.92	1.393399939	CHL	Soil5_T7
Soil5	Soil5_CE201	-19	6.47	1.382900396	CHL	Soil5_T7
Soil5	Soil5_CE201	-15	6.02	1.412578548	CHL	Soil5_T7
Soil5	Soil5_CE201	-12	5.57	1.404397416	CHL	Soil5_T7
Soil5	Soil5_CE201	-9	5.12	1.419920226	CHL	Soil5_T7
Soil5	Soil5_CE201	-5	4.67	1.408555797	CHL	Soil5_T7
Soil5	Soil5_CE201	7	3.77	1.700903063	CHL	Soil5_T7
Soil5	Soil5_CE201	20	3.32	1.675071377	CHL	Soil5_T7
Soil5	Soil5_CE201	-100	8.72	1.707996043	CHL	Soil5_T7
Soil5	Soil5_CE201	-55	8.27	1.572108588	CHL	Soil5_T7
Soil5	Soil5_CE201	-35	7.82	1.395163938	CHL	Soil5_T7
Soil5	Soil5_CE201	-28	7.37	1.362476891	CHL	Soil5_T7
Soil5	Soil5_CE201	-23	6.92	1.36228103	CHL	Soil5_T7
Soil5	Soil5_CE201	-19	6.47	1.387500144	CHL	Soil5_T7
Soil5	Soil5_CE201	-15	6.02	1.411666801	CHL	Soil5_T7
Soil5	Soil5_CE201	-12	5.57	1.432442529	CHL	Soil5_T7
Soil5	Soil5_CE201	-9	5.12	1.395308885	CHL	Soil5_T7
Soil5	Soil5_CE201	-5	4.67	1.465711652	CHL	Soil5_T7
Soil5	Soil5_CE201	7	3.77	1.570227738	CHL	Soil5_T7
Soil5	Soil5_CE201	20	3.32	1.722413871	CHL	Soil5_T7
Soil5	Soil5_CE201	0	4.22	1.598403736	CHL	Soil5_T7
Soil5	Soil5_CE201	0	4.22	1.694983373	CHL	Soil5_T7
Soil5	Soil5_CE201	0	4.22	1.588859256	CHL	Soil5_T7
Soil5	Soil5_CE201	-100	8.72	0	None	Soil5_T8
Soil5	Soil5_CE201	-55	8.27	0	None	Soil5_T8
Soil5	Soil5_CE201	-35	7.82	0	None	Soil5_T8
Soil5	Soil5_CE201	-28	7.37	0	None	Soil5_T8
Soil5	Soil5_CE201	-23	6.92	0	None	Soil5_T8
Soil5	Soil5_CE201	-19	6.47	0.2971008117	None	Soil5_T8
Soil5	Soil5_CE201	-15	6.02	0.1298706622	None	Soil5_T8
Soil5	Soil5_CE201	-12	5.57	0.6464883383	None	Soil5_T8
Soil5	Soil5_CE201	-9	5.12	0.9100233752	None	Soil5_T8
Soil5	Soil5_CE201	-5	4.67	0.9930348823	None	Soil5_T8
Soil5	Soil5_CE201	7	3.77	1.083509541	None	Soil5_T8
Soil5	Soil5_CE201	20	3.32	1.904545642	None	Soil5_T8
Soil5	Soil5_CE201	-100	8.72	0	None	Soil5_T8
Soil5	Soil5_CE201	-55	8.27	0	None	Soil5_T8
Soil5	Soil5_CE201	-35	7.82	0	None	Soil5_T8
Soil5	Soil5_CE201	-28	7.37	0	None	Soil5_T8
Soil5	Soil5_CE201	-23	6.92	0.3777573322	None	Soil5_T8
Soil5	Soil5_CE201	-19	6.47	0.43438725	None	Soil5_T8
Soil5	Soil5_CE201	-15	6.02	0.3907114111	None	Soil5_T8
Soil5	Soil5_CE201	-12	5.57	0.4480325641	None	Soil5_T8
Soil5	Soil5_CE201	-9	5.12	0.9119330353	None	Soil5_T8
Soil5	Soil5_CE201	-5	4.67	1.040195248	None	Soil5_T8
Soil5	Soil5_CE201	7	3.77	1.119969752	None	Soil5_T8
Soil5	Soil5_CE201	20	3.32	1.738364011	None	Soil5_T8
Soil5	Soil5_CE201	-100	8.72	0	None	Soil5_T8
Soil5	Soil5_CE201	-55	8.27	0	None	Soil5_T8
Soil5	Soil5_CE201	-35	7.82	0	None	Soil5_T8
Soil5	Soil5_CE201	-28	7.37	0	None	Soil5_T8
Soil5	Soil5_CE201	-23	6.92	0.3961779965	None	Soil5_T8
Soil5	Soil5_CE201	-19	6.47	0.4585288289	None	Soil5_T8
Soil5	Soil5_CE201	-15	6.02	0.02402128838	None	Soil5_T8
Soil5	Soil5_CE201	-12	5.57	0.51293249	None	Soil5_T8
Soil5	Soil5_CE201	-9	5.12	0.9583593831	None	Soil5_T8
Soil5	Soil5_CE201	-5	4.67	1.080676648	None	Soil5_T8
Soil5	Soil5_CE201	7	3.77	1.095382312	None	Soil5_T8
Soil5	Soil5_CE201	20	3.32	1.771283504	None	Soil5_T8
Soil5	Soil5_CE201	0	4.22	1.057946027	None	Soil5_T8
Soil5	Soil5_CE201	0	4.22	1.172097354	None	Soil5_T8
Soil5	Soil5_CE201	0	4.22	1.165356669	None	Soil5_T8
Soil5	Soil5_CE201	-100	8.72	1.737959618	CHL	Soil5_T8
Soil5	Soil5_CE201	-55	8.27	1.689475221	CHL	Soil5_T8
Soil5	Soil5_CE201	-35	7.82	1.414141999	CHL	Soil5_T8
Soil5	Soil5_CE201	-28	7.37	1.345207293	CHL	Soil5_T8
Soil5	Soil5_CE201	-23	6.92	1.307143832	CHL	Soil5_T8
Soil5	Soil5_CE201	-19	6.47	1.409311351	CHL	Soil5_T8
Soil5	Soil5_CE201	-15	6.02	1.348326766	CHL	Soil5_T8
Soil5	Soil5_CE201	-12	5.57	1.36162463	CHL	Soil5_T8
Soil5	Soil5_CE201	-9	5.12	1.322086142	CHL	Soil5_T8
Soil5	Soil5_CE201	-5	4.67	1.354227683	CHL	Soil5_T8
Soil5	Soil5_CE201	7	3.77	1.57516918	CHL	Soil5_T8
Soil5	Soil5_CE201	20	3.32	1.893335927	CHL	Soil5_T8
Soil5	Soil5_CE201	-100	8.72	1.723761684	CHL	Soil5_T8
Soil5	Soil5_CE201	-55	8.27	1.574560589	CHL	Soil5_T8
Soil5	Soil5_CE201	-35	7.82	1.39715883	CHL	Soil5_T8
Soil5	Soil5_CE201	-28	7.37	1.330154518	CHL	Soil5_T8
Soil5	Soil5_CE201	-23	6.92	1.314216757	CHL	Soil5_T8
Soil5	Soil5_CE201	-19	6.47	1.350482096	CHL	Soil5_T8
Soil5	Soil5_CE201	-15	6.02	1.328780696	CHL	Soil5_T8
Soil5	Soil5_CE201	-12	5.57	1.367014078	CHL	Soil5_T8
Soil5	Soil5_CE201	-9	5.12	1.327395184	CHL	Soil5_T8
Soil5	Soil5_CE201	-5	4.67	1.360217198	CHL	Soil5_T8
Soil5	Soil5_CE201	7	3.77	1.677720647	CHL	Soil5_T8
Soil5	Soil5_CE201	20	3.32	1.754528095	CHL	Soil5_T8
Soil5	Soil5_CE201	-100	8.72	1.792648795	CHL	Soil5_T8
Soil5	Soil5_CE201	-55	8.27	1.638911122	CHL	Soil5_T8
Soil5	Soil5_CE201	-35	7.82	1.366224932	CHL	Soil5_T8
Soil5	Soil5_CE201	-28	7.37	1.342490311	CHL	Soil5_T8
Soil5	Soil5_CE201	-23	6.92	1.348722001	CHL	Soil5_T8
Soil5	Soil5_CE201	-19	6.47	1.343264691	CHL	Soil5_T8
Soil5	Soil5_CE201	-15	6.02	1.367010845	CHL	Soil5_T8
Soil5	Soil5_CE201	-12	5.57	1.328394893	CHL	Soil5_T8
Soil5	Soil5_CE201	-9	5.12	1.307824917	CHL	Soil5_T8
Soil5	Soil5_CE201	-5	4.67	1.34132045	CHL	Soil5_T8
Soil5	Soil5_CE201	7	3.77	1.541819881	CHL	Soil5_T8
Soil5	Soil5_CE201	20	3.32	1.65997064	CHL	Soil5_T8
Soil5	Soil5_CE201	0	4.22	1.522950217	CHL	Soil5_T8
Soil5	Soil5_CE201	0	4.22	1.618190581	CHL	Soil5_T8
Soil5	Soil5_CE201	0	4.22	1.543873475	CHL	Soil5_T8
Soil5	Soil5_CE201	-100	8.72	0	None	Soil5_T9
Soil5	Soil5_CE201	-55	8.27	0	None	Soil5_T9
Soil5	Soil5_CE201	-35	7.82	0	None	Soil5_T9
Soil5	Soil5_CE201	-28	7.37	0	None	Soil5_T9
Soil5	Soil5_CE201	-23	6.92	0	None	Soil5_T9
Soil5	Soil5_CE201	-19	6.47	0	None	Soil5_T9
Soil5	Soil5_CE201	-15	6.02	0	None	Soil5_T9
Soil5	Soil5_CE201	-12	5.57	0	None	Soil5_T9
Soil5	Soil5_CE201	-9	5.12	0.538088702	None	Soil5_T9
Soil5	Soil5_CE201	-5	4.67	0.6802457721	None	Soil5_T9
Soil5	Soil5_CE201	7	3.77	0.5831266176	None	Soil5_T9
Soil5	Soil5_CE201	20	3.32	1.798974814	None	Soil5_T9
Soil5	Soil5_CE201	-100	8.72	0	None	Soil5_T9
Soil5	Soil5_CE201	-55	8.27	0	None	Soil5_T9
Soil5	Soil5_CE201	-35	7.82	0	None	Soil5_T9
Soil5	Soil5_CE201	-28	7.37	0	None	Soil5_T9
Soil5	Soil5_CE201	-23	6.92	0	None	Soil5_T9
Soil5	Soil5_CE201	-19	6.47	0	None	Soil5_T9
Soil5	Soil5_CE201	-15	6.02	0	None	Soil5_T9
Soil5	Soil5_CE201	-12	5.57	0	None	Soil5_T9
Soil5	Soil5_CE201	-9	5.12	0.6287697312	None	Soil5_T9
Soil5	Soil5_CE201	-5	4.67	0.7326261534	None	Soil5_T9
Soil5	Soil5_CE201	7	3.77	0.7516938431	None	Soil5_T9
Soil5	Soil5_CE201	20	3.32	1.631500373	None	Soil5_T9
Soil5	Soil5_CE201	-100	8.72	0	None	Soil5_T9
Soil5	Soil5_CE201	-55	8.27	0	None	Soil5_T9
Soil5	Soil5_CE201	-35	7.82	0	None	Soil5_T9
Soil5	Soil5_CE201	-28	7.37	0	None	Soil5_T9
Soil5	Soil5_CE201	-23	6.92	0	None	Soil5_T9
Soil5	Soil5_CE201	-19	6.47	0	None	Soil5_T9
Soil5	Soil5_CE201	-15	6.02	0	None	Soil5_T9
Soil5	Soil5_CE201	-12	5.57	0	None	Soil5_T9
Soil5	Soil5_CE201	-9	5.12	0.657729216	None	Soil5_T9
Soil5	Soil5_CE201	-5	4.67	0.7463647548	None	Soil5_T9
Soil5	Soil5_CE201	7	3.77	0.6861844299	None	Soil5_T9
Soil5	Soil5_CE201	20	3.32	1.623946404	None	Soil5_T9
Soil5	Soil5_CE201	0	4.22	0.5518897235	None	Soil5_T9
Soil5	Soil5_CE201	0	4.22	0.8229299819	None	Soil5_T9
Soil5	Soil5_CE201	0	4.22	0.754014929	None	Soil5_T9
Soil5	Soil5_CE201	-100	8.72	1.592052055	CHL	Soil5_T9
Soil5	Soil5_CE201	-55	8.27	1.511406661	CHL	Soil5_T9
Soil5	Soil5_CE201	-35	7.82	1.201747299	CHL	Soil5_T9
Soil5	Soil5_CE201	-28	7.37	1.133218002	CHL	Soil5_T9
Soil5	Soil5_CE201	-23	6.92	1.161483752	CHL	Soil5_T9
Soil5	Soil5_CE201	-19	6.47	1.16791997	CHL	Soil5_T9
Soil5	Soil5_CE201	-15	6.02	1.098771237	CHL	Soil5_T9
Soil5	Soil5_CE201	-12	5.57	1.167523137	CHL	Soil5_T9
Soil5	Soil5_CE201	-9	5.12	1.09256005	CHL	Soil5_T9
Soil5	Soil5_CE201	-5	4.67	1.130238222	CHL	Soil5_T9
Soil5	Soil5_CE201	7	3.77	1.513181561	CHL	Soil5_T9
Soil5	Soil5_CE201	20	3.32	1.891141049	CHL	Soil5_T9
Soil5	Soil5_CE201	-100	8.72	1.635258828	CHL	Soil5_T9
Soil5	Soil5_CE201	-55	8.27	1.497677348	CHL	Soil5_T9
Soil5	Soil5_CE201	-35	7.82	1.164619345	CHL	Soil5_T9
Soil5	Soil5_CE201	-28	7.37	1.114075006	CHL	Soil5_T9
Soil5	Soil5_CE201	-23	6.92	1.098878098	CHL	Soil5_T9
Soil5	Soil5_CE201	-19	6.47	1.147496018	CHL	Soil5_T9
Soil5	Soil5_CE201	-15	6.02	1.037313149	CHL	Soil5_T9
Soil5	Soil5_CE201	-12	5.57	1.137109113	CHL	Soil5_T9
Soil5	Soil5_CE201	-9	5.12	1.093401521	CHL	Soil5_T9
Soil5	Soil5_CE201	-5	4.67	1.131079978	CHL	Soil5_T9
Soil5	Soil5_CE201	7	3.77	1.603194471	CHL	Soil5_T9
Soil5	Soil5_CE201	20	3.32	1.703839084	CHL	Soil5_T9
Soil5	Soil5_CE201	-100	8.72	1.695000383	CHL	Soil5_T9
Soil5	Soil5_CE201	-55	8.27	1.481693231	CHL	Soil5_T9
Soil5	Soil5_CE201	-35	7.82	1.181274374	CHL	Soil5_T9
Soil5	Soil5_CE201	-28	7.37	1.116647512	CHL	Soil5_T9
Soil5	Soil5_CE201	-23	6.92	1.163210939	CHL	Soil5_T9
Soil5	Soil5_CE201	-19	6.47	1.094420973	CHL	Soil5_T9
Soil5	Soil5_CE201	-15	6.02	1.080980323	CHL	Soil5_T9
Soil5	Soil5_CE201	-12	5.57	1.123661704	CHL	Soil5_T9
Soil5	Soil5_CE201	-9	5.12	1.109606646	CHL	Soil5_T9
Soil5	Soil5_CE201	-5	4.67	1.147033296	CHL	Soil5_T9
Soil5	Soil5_CE201	7	3.77	1.437454117	CHL	Soil5_T9
Soil5	Soil5_CE201	20	3.32	1.703232339	CHL	Soil5_T9
Soil5	Soil5_CE201	0	4.22	1.410604701	CHL	Soil5_T9
Soil5	Soil5_CE201	0	4.22	1.464079746	CHL	Soil5_T9
Soil5	Soil5_CE201	0	4.22	1.403072833	CHL	Soil5_T9
Soil10	Soil10_CE253	-100	8.76	1.637882661	None	Soil10_T0
Soil10	Soil10_CE253	-65	8.31	1.799064721	None	Soil10_T0
Soil10	Soil10_CE253	-26	7.86	1.921676595	None	Soil10_T0
Soil10	Soil10_CE253	-21	7.41	2.014657326	None	Soil10_T0
Soil10	Soil10_CE253	-17	6.96	1.892974523	None	Soil10_T0
Soil10	Soil10_CE253	-14	6.51	1.968394364	None	Soil10_T0
Soil10	Soil10_CE253	-12	6.06	1.8165077	None	Soil10_T0
Soil10	Soil10_CE253	-9	5.61	1.936620137	None	Soil10_T0
Soil10	Soil10_CE253	-6	5.16	1.856033759	None	Soil10_T0
Soil10	Soil10_CE253	-3	4.71	1.914028185	None	Soil10_T0
Soil10	Soil10_CE253	5	3.81	1.775417775	None	Soil10_T0
Soil10	Soil10_CE253	14	3.36	1.666913434	None	Soil10_T0
Soil10	Soil10_CE253	-100	8.76	1.657354508	None	Soil10_T0
Soil10	Soil10_CE253	-65	8.31	1.790284304	None	Soil10_T0
Soil10	Soil10_CE253	-26	7.86	1.918891599	None	Soil10_T0
Soil10	Soil10_CE253	-21	7.41	1.92014232	None	Soil10_T0
Soil10	Soil10_CE253	-17	6.96	1.892396361	None	Soil10_T0
Soil10	Soil10_CE253	-14	6.51	1.995146947	None	Soil10_T0
Soil10	Soil10_CE253	-12	6.06	1.93374589	None	Soil10_T0
Soil10	Soil10_CE253	-9	5.61	1.903985796	None	Soil10_T0
Soil10	Soil10_CE253	-6	5.16	1.914588607	None	Soil10_T0
Soil10	Soil10_CE253	-3	4.71	2.023223946	None	Soil10_T0
Soil10	Soil10_CE253	5	3.81	1.844715225	None	Soil10_T0
Soil10	Soil10_CE253	14	3.36	1.739973779	None	Soil10_T0
Soil10	Soil10_CE253	-100	8.76	1.636713895	None	Soil10_T0
Soil10	Soil10_CE253	-65	8.31	1.798786565	None	Soil10_T0
Soil10	Soil10_CE253	-26	7.86	2.024423309	None	Soil10_T0
Soil10	Soil10_CE253	-21	7.41	1.837785825	None	Soil10_T0
Soil10	Soil10_CE253	-17	6.96	1.981225973	None	Soil10_T0
Soil10	Soil10_CE253	-14	6.51	1.970431524	None	Soil10_T0
Soil10	Soil10_CE253	-12	6.06	1.931263181	None	Soil10_T0
Soil10	Soil10_CE253	-9	5.61	1.969033983	None	Soil10_T0
Soil10	Soil10_CE253	-6	5.16	1.936488299	None	Soil10_T0
Soil10	Soil10_CE253	-3	4.71	1.996054687	None	Soil10_T0
Soil10	Soil10_CE253	5	3.81	1.728523212	None	Soil10_T0
Soil10	Soil10_CE253	14	3.36	1.711702002	None	Soil10_T0
Soil10	Soil10_CE253	0	4.26	1.951642301	None	Soil10_T0
Soil10	Soil10_CE253	0	4.26	1.942111312	None	Soil10_T0
Soil10	Soil10_CE253	0	4.26	1.952793021	None	Soil10_T0
Soil10	Soil10_CE253	-100	8.76	1.739321146	CHL	Soil10_T0
Soil10	Soil10_CE253	-65	8.31	1.866278412	CHL	Soil10_T0
Soil10	Soil10_CE253	-26	7.86	1.924712034	CHL	Soil10_T0
Soil10	Soil10_CE253	-21	7.41	1.940067302	CHL	Soil10_T0
Soil10	Soil10_CE253	-17	6.96	1.944913988	CHL	Soil10_T0
Soil10	Soil10_CE253	-14	6.51	1.991649073	CHL	Soil10_T0
Soil10	Soil10_CE253	-12	6.06	1.963670806	CHL	Soil10_T0
Soil10	Soil10_CE253	-9	5.61	1.99269337	CHL	Soil10_T0
Soil10	Soil10_CE253	-6	5.16	1.97402508	CHL	Soil10_T0
Soil10	Soil10_CE253	-3	4.71	2.00602794	CHL	Soil10_T0
Soil10	Soil10_CE253	5	3.81	1.828852782	CHL	Soil10_T0
Soil10	Soil10_CE253	14	3.36	1.844806222	CHL	Soil10_T0
Soil10	Soil10_CE253	-100	8.76	1.727408641	CHL	Soil10_T0
Soil10	Soil10_CE253	-65	8.31	1.80848588	CHL	Soil10_T0
Soil10	Soil10_CE253	-26	7.86	1.930542087	CHL	Soil10_T0
Soil10	Soil10_CE253	-21	7.41	1.929022859	CHL	Soil10_T0
Soil10	Soil10_CE253	-17	6.96	1.968149393	CHL	Soil10_T0
Soil10	Soil10_CE253	-14	6.51	1.947127362	CHL	Soil10_T0
Soil10	Soil10_CE253	-12	6.06	1.981679378	CHL	Soil10_T0
Soil10	Soil10_CE253	-9	5.61	2.001693748	CHL	Soil10_T0
Soil10	Soil10_CE253	-6	5.16	1.977579224	CHL	Soil10_T0
Soil10	Soil10_CE253	-3	4.71	2.03287557	CHL	Soil10_T0
Soil10	Soil10_CE253	5	3.81	1.834663639	CHL	Soil10_T0
Soil10	Soil10_CE253	14	3.36	1.755393171	CHL	Soil10_T0
Soil10	Soil10_CE253	-100	8.76	1.803278134	CHL	Soil10_T0
Soil10	Soil10_CE253	-65	8.31	1.881699487	CHL	Soil10_T0
Soil10	Soil10_CE253	-26	7.86	1.970568706	CHL	Soil10_T0
Soil10	Soil10_CE253	-21	7.41	1.946755379	CHL	Soil10_T0
Soil10	Soil10_CE253	-17	6.96	1.964856862	CHL	Soil10_T0
Soil10	Soil10_CE253	-14	6.51	1.889729524	CHL	Soil10_T0
Soil10	Soil10_CE253	-12	6.06	1.950760279	CHL	Soil10_T0
Soil10	Soil10_CE253	-9	5.61	1.953138551	CHL	Soil10_T0
Soil10	Soil10_CE253	-6	5.16	1.968866581	CHL	Soil10_T0
Soil10	Soil10_CE253	-3	4.71	1.958896842	CHL	Soil10_T0
Soil10	Soil10_CE253	5	3.81	1.863333874	CHL	Soil10_T0
Soil10	Soil10_CE253	14	3.36	1.659778697	CHL	Soil10_T0
Soil10	Soil10_CE253	0	4.26	1.990151004	CHL	Soil10_T0
Soil10	Soil10_CE253	0	4.26	2.093559329	CHL	Soil10_T0
Soil10	Soil10_CE253	0	4.26	1.98970305	CHL	Soil10_T0
Soil10	Soil10_CE253	-100	8.76	1.702625775	None	Soil10_T1
Soil10	Soil10_CE253	-65	8.31	1.741043078	None	Soil10_T1
Soil10	Soil10_CE253	-26	7.86	2.021426768	None	Soil10_T1
Soil10	Soil10_CE253	-21	7.41	1.891747003	None	Soil10_T1
Soil10	Soil10_CE253	-17	6.96	1.974793292	None	Soil10_T1
Soil10	Soil10_CE253	-14	6.51	1.885994663	None	Soil10_T1
Soil10	Soil10_CE253	-12	6.06	2.010312504	None	Soil10_T1
Soil10	Soil10_CE253	-9	5.61	1.911387423	None	Soil10_T1
Soil10	Soil10_CE253	-6	5.16	2.015565131	None	Soil10_T1
Soil10	Soil10_CE253	-3	4.71	1.898805008	None	Soil10_T1
Soil10	Soil10_CE253	5	3.81	1.81575659	None	Soil10_T1
Soil10	Soil10_CE253	14	3.36	1.781879434	None	Soil10_T1
Soil10	Soil10_CE253	-100	8.76	1.66467533	None	Soil10_T1
Soil10	Soil10_CE253	-65	8.31	1.791198804	None	Soil10_T1
Soil10	Soil10_CE253	-26	7.86	1.919311066	None	Soil10_T1
Soil10	Soil10_CE253	-21	7.41	1.906711796	None	Soil10_T1
Soil10	Soil10_CE253	-17	6.96	1.956483845	None	Soil10_T1
Soil10	Soil10_CE253	-14	6.51	1.945028962	None	Soil10_T1
Soil10	Soil10_CE253	-12	6.06	1.946215116	None	Soil10_T1
Soil10	Soil10_CE253	-9	5.61	1.924504866	None	Soil10_T1
Soil10	Soil10_CE253	-6	5.16	1.96031416	None	Soil10_T1
Soil10	Soil10_CE253	-3	4.71	1.945780236	None	Soil10_T1
Soil10	Soil10_CE253	5	3.81	1.816843161	None	Soil10_T1
Soil10	Soil10_CE253	14	3.36	1.918854337	None	Soil10_T1
Soil10	Soil10_CE253	-100	8.76	1.72912617	None	Soil10_T1
Soil10	Soil10_CE253	-65	8.31	1.707857452	None	Soil10_T1
Soil10	Soil10_CE253	-26	7.86	1.950064206	None	Soil10_T1
Soil10	Soil10_CE253	-21	7.41	1.911099585	None	Soil10_T1
Soil10	Soil10_CE253	-17	6.96	1.947541078	None	Soil10_T1
Soil10	Soil10_CE253	-14	6.51	1.947657396	None	Soil10_T1
Soil10	Soil10_CE253	-12	6.06	1.949195149	None	Soil10_T1
Soil10	Soil10_CE253	-9	5.61	1.959812399	None	Soil10_T1
Soil10	Soil10_CE253	-6	5.16	1.984801519	None	Soil10_T1
Soil10	Soil10_CE253	-3	4.71	1.989421248	None	Soil10_T1
Soil10	Soil10_CE253	5	3.81	1.825392232	None	Soil10_T1
Soil10	Soil10_CE253	14	3.36	1.904553296	None	Soil10_T1
Soil10	Soil10_CE253	0	4.26	1.996028495	None	Soil10_T1
Soil10	Soil10_CE253	0	4.26	1.950569899	None	Soil10_T1
Soil10	Soil10_CE253	0	4.26	1.931422657	None	Soil10_T1
Soil10	Soil10_CE253	-100	8.76	1.699831944	CHL	Soil10_T1
Soil10	Soil10_CE253	-65	8.31	1.777087767	CHL	Soil10_T1
Soil10	Soil10_CE253	-26	7.86	1.889927612	CHL	Soil10_T1
Soil10	Soil10_CE253	-21	7.41	1.9188621	CHL	Soil10_T1
Soil10	Soil10_CE253	-17	6.96	1.988649121	CHL	Soil10_T1
Soil10	Soil10_CE253	-14	6.51	1.947675639	CHL	Soil10_T1
Soil10	Soil10_CE253	-12	6.06	1.913917384	CHL	Soil10_T1
Soil10	Soil10_CE253	-9	5.61	1.996867465	CHL	Soil10_T1
Soil10	Soil10_CE253	-6	5.16	1.951684057	CHL	Soil10_T1
Soil10	Soil10_CE253	-3	4.71	1.95474689	CHL	Soil10_T1
Soil10	Soil10_CE253	5	3.81	1.92439524	CHL	Soil10_T1
